PART_NO,ITEM_DESC,VOLUME,SURF_A,PC1,PC2,Distance
07-23676-020,"BRKT-FORMING,RH",132851.0,47806.4,-0.3638902226893603,0.05314153752793908,0.6336706014738077
07-23676-030,BRKT-RIB,27754.3,10949.8,-0.5936707254933474,0.10759566692575141,0.8697626145131376
07-23676-040,BRKT-SPACER,11577.7,4375.01,-0.6325160208990074,0.11945453352782072,0.9102484981433242
07-23677-010,BRKT-TUBE,635836.0,418449.0,1.484839710508467,-0.9564893951522235,1.510643419836977
07-23677-020,BRKT-END CAP,47829.6,22930.5,-0.5307285144401079,0.07814384657023107,0.8021386167472608
07-23677-030,"BRKT-MTG,RECT COOLER",29914.1,15236.7,-0.5753391098397949,0.09286711303610436,0.8487791405041293
07-23701-000,"BRKT,TRANS OIL FILL TUBE",35794.1,19171.6,-0.5552616989798679,0.0825989452411672,0.8270699911047974
07-23711-000,"BRKT-SPACER,T/CASE MTG",159893.0,57699.0,-0.30318856804046385,0.037552391546296526,0.5710647699805552
07-23711-001,"BRKT-SPACER,T/CASE MTG, 9MM",226619.0,60761.8,-0.2357211103328992,0.08139982376296752,0.516935626692075
07-23711-002,"BRKT-SPACER,T/CASE MTG, 11GA",75539.8,53827.2,-0.3884786795681738,-0.017878762590907284,0.6473766997944433
07-23768-000,"BRKT-SUPPORT,TRANS CLR LINES",49274.6,23875.0,-0.5258812644629389,0.07570720139389708,0.7969116919737076
07-23776-000,"BRKT,T-CASE OIL COOLER",1944650.0,760438.0,3.8952402378343742,-1.1834758658690336,3.803408694899985
07-23900-010,"ASSY-BRKT,SUPT,OCLR,PLMB,ISLMB",103943.0,66923.9,-0.31428676281729384,-0.0446873642697606,0.5713703780761004
07-24071-010,"BRKT-ASSY,SUPT,RAIL MOUNTED",122871.0,60656.1,-0.3226668945535003,-0.004730812000539547,0.5833757126808368
07-24073-000,"BRKT-SUPT,CLR LINES,EATON",18268.9,13319.4,-0.5924456146306496,0.09054664549015325,0.8650893954908155
07-24074-010,"BRKT-ASSY,SUPT,RAIL MNTD",60107.8,30799.0,-0.49014646483357666,0.05804476434474694,0.7585176031839183
07-24075-000,"BRKT-SUPT,CLR LINES,EATON",8424.02,6280.72,-0.6277982381514697,0.1094756600202156,0.9035236858914619
07-24085-010,BRKT-TRANS OCLR PLMB,60029.6,42435.7,-0.4453411250795384,0.013108968330898812,0.7073217751813503
07-24105-000,BRKT-CLR SUPPORT,148244.0,70444.6,-0.26375878973386957,-0.02131069840384632,0.5229357391325082
07-24106-000,"BRKT-EXTENSION,CLR SUPPORT",348003.0,155562.0,0.23107274018338633,-0.18289655052870646,0.10816568982254918
07-24118-000,"BRKT-OIL CHECK&FILL,ISX12G",49448.4,23547.2,-0.5270002759095468,0.07711615271205183,0.7982818137969633
07-24231-000,"BRKT-SUPT,CLR LINES,EATON",22506.1,16015.6,-0.5785148639097737,0.08368455543508942,0.8500997150136654
07-24270-000,"BRKT-SUPT,383,MAHLE,41R",6091.6,6925.64,-0.6272569735213306,0.10504336227619147,0.9020859769665671
07-24321-010,"BRKT-SUPT,383,ISL,M2,FWD,43M",8870.6,7727.52,-0.6218469443990254,0.1042693682691255,0.8966313782138554
07-24322-010,"BRKT-ISB,FWD,ENG LEG,43M",12647.5,10810.5,-0.6068087333073973,0.09553192760813675,0.8801502521011588
07-24344-010,"BRKT-ASSY,SUPT,RAIL MOUNTED",16555.8,12546.0,-0.596856738441811,0.09209990972739741,0.8697186114476183
07-24358-010,"BRKT-LWR,RAD,OIL,CLR,114SD",91401.3,47519.7,-0.39956971949588654,0.019673044152338556,0.6628871003416303
07-24362-010,"BRKT-AFT,ALSN,X15,NGC,383",19505.9,14823.3,-0.5856148413801996,0.08577948340830752,0.8574685528476861
07-24363-010,"BRKT-FWD,ALSN,X15,NGC,383",27007.4,19823.1,-0.5600787017480451,0.07275763575778915,0.8299561461705375
07-24365-010,"BRKT-FWD,ALSN,DETROIT,NGC,383",23200.2,17080.0,-0.573831625360498,0.08015924130952279,0.8448363883705722
07-24366-010,"BRKT-MID,ALSN,DETROIT,NGC,383",27062.2,18062.8,-0.5668206260166823,0.07959097950261028,0.8378429981980475
07-24373-000,"BRKT, STDF, T-CASE COOLER PLMB",41871.3,21833.4,-0.5399288135138606,0.07740427949532247,0.8110238946992839
07-24443-010,"BRKT-SUPT,383,RAD 700SQIN",22324.2,18476.4,-0.5691778611522614,0.07404410007323675,0.8391378555523092
07-24444-010,"BRKT-SUPT,383,FWD,900 RAD",22809.0,18913.2,-0.5670891998559058,0.0727642008581577,0.8368526723416067
07-24445-010,"BRKT-SUPT,383,FOB,MDEG",21749.1,15896.0,-0.5796074642008968,0.08351429909352591,0.8511402185804705
07-24475-010,"BRKT-TRN CLR,ALI,ISX12N,P4",15971.1,12070.9,-0.5991764112556733,0.09344416342219505,0.8722564938492016
07-24497-010,"BRKT-SUPT,RAD MOUNTED,P4",38586.1,23057.2,-0.537950147025052,0.06994511550360488,0.8076852978481814
07-24500-000,"BRKT-OIL CLR PLMB,EUR V,6 CYL",21903.4,16199.0,-0.5783104058428192,0.08247464995397356,0.8496700980024543
07-24502-000,"BRKT-OIL CLR PLMB,EUR V,4 CYL",21775.6,16124.2,-0.578705431572299,0.0826564747882652,0.8500923206916585
07-24507-000,BRACKET-RAD PLUMBING SUPPORT,62759.0,24010.5,-0.514111184435862,0.0864323181670834,0.7875297905838717
07-24528-010,"BRKT-TRNS CLR LNS,OIL PAN MTD",29753.4,17032.0,-0.5685505604520775,0.0858104777027164,0.8407294919818233
07-24530-010,"BRKT-FWD,LH ENG MTD,X12,ETN",20502.2,13462.8,-0.5900298323241607,0.0918565404858824,0.8629762245016857
07-24535-010,"BRKT-TRN PLMB,FRM MTD,SBA BO",24430.2,16450.9,-0.575231438622507,0.08361098806982056,0.846862195395351
07-24539-010,"BRKT-SUPT,FWD,LEG,108SD",11365.3,7784.53,-0.6195462390821269,0.10613041782879676,0.8947591064598157
07-24540-010,"BRKT-SUPT,FWD,RAD,108SD",22329.8,14648.7,-0.5839326212535707,0.08880820231079836,0.8564008554383545
07-24562-000,"BRKT-TRANS CLR PLMB,B2/S2",46637.7,33676.2,-0.4902877874527147,0.03571474597583769,0.7549816943138523
07-24573-000,"BRKT-AIR,CMPR,ETN MAN,MB926",21738.3,16433.8,-0.5775427411841035,0.08143155909967446,0.8487200439993201
07-24626-010,"BRKT-SUPT,DT12C",10638.4,8470.52,-0.6175074152318809,0.10287895132822063,0.8921001187194629
07-24649-000,"BRKT-MTG,COOLER,OIL,TRANS",252177.0,113358.0,-0.011594215642083612,-0.10009022836747253,0.2686617252173774
07-24670-010,"BRKT-SUPT,383,RAD,700SQIN,V2",20746.2,17142.5,-0.575637557082538,0.07787131546668451,0.8461870425058756
07-24745-000,"BRKT-OIL CHECK&FILL,ALI 3KW/PT",109686.0,71029.2,-0.29366657191712464,-0.055726860795399805,0.5502350785846158
07-24825-010,"BRKT-SUPT,FWD,RAD,K90,K105,ATO",16826.6,12696.8,-0.5960493812258066,0.09174431152873977,0.8688573923094978
07-24849-000,"BRKT-TRN PLMB,OIL PAN,X12,ALLI",18204.6,11508.3,-0.5994827649195914,0.09747652803605442,0.8733566364188348
07-24851-010,"BRKT-TRN PLMB,FRM MTD,SBA BO",97362.6,45416.6,-0.4027067387472374,0.032754934268200184,0.6680277869845473
07-24860-010,"BRKT,TRANS CLR LINES,FRM MTD",105731.0,48909.1,-0.38225957899299673,0.02626826255223513,0.646796688417925
07-24864-000,BRKT-OIL CHECK&FILL,83055.5,59724.2,-0.35947113444040074,-0.034348326748689956,0.6171244805794313
07-24865-000,"BRKT-SUPT,HOSE TRANS CLR",20343.5,16253.2,-0.5794025559009763,0.08096451459426028,0.8504597157231222
07-24886-000,"BRKT-DIPSTICK,TRANS,3K",8702.19,7426.84,-0.6231468263696603,0.10528830217435656,0.898111277113805
07-24904-010,"BRKT, XMSN CLR MTG, REAR",383508.0,231937.0,0.5551865540304369,-0.4477795522971072,0.4758287659526862
07-24904-020,"BRKT, XMSN CLR MTG, REAR",168188.0,103241.0,-0.12066173838340326,-0.1311363987869392,0.3805664252789986
07-24938-010,"BRKT, AUX XMSN CLR MTG, FRONT",770880.0,336692.0,1.2822313716986176,-0.5285954406164431,1.120809256603392
07-24938-020,"BRKT, AUX XMSN CLR MTG, FLANGE",912550.0,311006.0,1.3013570462034416,-0.3113817503224411,1.071035859274288
07-24940-000,"BRKT, OIL FILTER MOUNTING",96273.5,34906.4,-0.4441420149531591,0.07237333179689735,0.7161674578544152
07-24944-000,"BRKT-TRANS,COOLER,PLMB,CLIP",16855.4,12145.6,-0.598150759864801,0.09389373543988928,0.87133920529377
07-24957-010,"BRKT, XMSN CLR PLB,",45698.7,29397.0,-0.5075714194169177,0.05143190187915202,0.7745379477356488
07-24959-010,"BRKT, AUX XMSN, FAT-30, FWD LH",744327.0,136746.0,0.48910062988972186,0.2202385612086647,0.37818848276996886
07-24960-010,"BRKT, AUX XMSN, FAT-30, FWD RH",1375830.0,254154.0,1.4685692012833365,0.2942676808474001,1.268206360092081
07-24961-010,"BRKT, AUX XMSN, FAT-30, AFT LH",1499340.0,276051.0,1.656025079149929,0.3128559545040871,1.4533470162167794
07-24961-020,"BRKT, AUX XMSN, FAT-30, AFT RH",750131.0,137827.0,0.4981101435114531,0.2209115045170695,0.38432668482697213
07-24982-000,"BRKT, CLR SUPT",176086.0,83796.9,-0.18904939916056981,-0.04957298941669629,0.4460660415690097
07-25012-010,"BRKT-XMSN CLR PLB, AFT",23425.8,17682.7,-0.5713194651917166,0.0780234357726226,0.8419710207708455
07-25013-010,"BRKT-XMSN CLR PLB, FWD",7126.17,5567.42,-0.6316312511466018,0.11114354952692977,0.9076194326391931
07-25014-010,"BRKT-383,RAD,CHANNEL,OVER GEAR",7051.36,6286.87,-0.6289194862503854,0.10830698369981338,0.9043795927980236
07-25047-010,"BRKT,TRNS CLR LNS,X12,ETN",28162.6,18760.5,-0.5632124627452395,0.07781854600475824,0.8339669559397227
07-25056-010,BRKT-XMSN CLR PLB,14315.2,9702.75,-0.609689104435547,0.10119442027701506,0.8841026781552964
07-25066-000,"BRKT-OIL COOLER PLUMBING,TRANS",24535.3,13842.9,-0.5852000980195449,0.09375497934545185,0.8586181445360347
07-25067-010,"BRKT,OIL CLR PLMBG,TRNS",9889.17,7075.21,-0.6235126121747271,0.1076342538524303,0.8989500521746536
07-25097-000,"BRKT,AUX XSMN,REAR LEFT",291168.0,70838.4,-0.14302464744375154,0.09638649532994624,0.4354558463088021
07-25098-000,"BRKT,AUX XSMN,REAR RIGHT",291171.0,70838.4,-0.1430221450858268,0.09638899768787097,0.4354545528046983
07-25109-000,"BRKT-TRANS COOLER,EB2",357868.0,168806.0,0.29036956824606247,-0.22573620463966085,0.15197008083537913
07-25126-010,"BRKT, CLIPPING, XMSN CLR PLB",21216.0,13794.4,-0.5881558039582803,0.09117330084445593,0.861004544833758
07-25154-010,"BRKT-X12,RH,ETN MANUAL",21045.1,14563.5,-0.5853327415216123,0.08806513642822897,0.8576304002111846
07-25163-010,BRKT,41477.1,33499.4,-0.49527407603931345,0.032091922358153,0.7593796757257923
07-25164-010,BRKT,16756.6,12635.9,-0.5963425971130369,0.09192075071281543,0.8691793914748522
07-25165-010,BRKT,45951.7,33607.2,-0.4911260540528531,0.035408600885060586,0.755764595648597
07-25229-000,"BRKT-ALSN 3K,FUEL-TEE/WIRING",61690.9,30544.1,-0.4898088529678219,0.06034814103276519,0.7586011401430411
07-25230-000,"BRKT-ALSN 4K,FUEL-TEE/WIRING",77237.9,39495.8,-0.44232346591330224,0.038798859748891,0.7080988221043653
07-25231-000,"BRKT-ALSN 4K,FUEL RH BRKT",21386.2,14293.1,-0.5860908731076798,0.08939230420638289,0.858631495509824
07-25231-001,"BRKT-ALSN 4K,FUEL RH BRKT",21386.2,14293.1,-0.5860908731076798,0.08939230420638289,0.858631495509824
07-25239-010,"BRKT-383,IN-RAIL,L,HORIZ 50",14643.5,12451.6,-0.5988158267549994,0.09086882533426266,0.871401148434153
07-25241-010,"BRKT-383,43N,OVERGEAR,LHD",7691.21,6669.24,-0.6269113742752462,0.10736629420343848,0.9022210960541427
07-25249-010,"BRKT-ALSN 3K/4K,LH FUEL/WRG",11398.2,9305.31,-0.6136547404046652,0.10029380420181773,0.8878056952139741
07-25281-000,"BRKT-TUBE,TRANS DPSK,2K,DD5",5906.96,5125.56,-0.6343520091261374,0.11183037430284878,0.9104235539705969
07-25313-000,BRKT-TRANS FILL TUBE,37575.8,20099.5,-0.550197609850854,0.08050715685516219,0.8216972391375765
07-25347-010,"BRKT,PLMB,XMSN CLR, L9 FWD",11140.2,9328.26,-0.6137814490656144,0.09999010729971132,0.8878690124488785
07-25350-000,"BRKT-SUPT,TRANS DPSTK 6.6L",28724.2,22906.5,-0.5467572403430915,0.062300206409633956,0.8149979003216796
07-25360-000,"BRKT-ISLTR,TRANS 1/2K,WIV,FUSO",329704.0,57714.2,-0.16148732370257096,0.17913641491401136,0.49026119982760324
07-25369-000,"BRKT-TRANS,MNT,FRM,UPR,RH",265401.0,74502.5,-0.15038880239522828,0.06076514585020007,0.42944533258980166
07-25369-001,"BRKT-TRANS,MNT,FRM,UPR,RH,GALV",265401.0,74502.5,-0.15038880239522828,0.06076514585020007,0.42944533258980166
07-25370-000,"BRKT-TRANS,MNT,FRM,UPR,LH",265401.0,74502.5,-0.15038880239522828,0.06076514585020007,0.42944533258980166
07-25370-001,"BRKT-TRANS,MNT,FRM,UPR,LH,GALV",265401.0,74502.5,-0.15038880239522828,0.06076514585020007,0.42944533258980166
07-25373-000,"BRKT-TRANS,FRM,LWR,RH,MT55",308125.0,86386.9,-0.06892620163594824,0.05057637174204619,0.34944235260186324
07-25373-001,"BRKT-TRANS,FRM,LWR,RH,MT55,GLV",308125.0,86386.9,-0.06892620163594824,0.05057637174204619,0.34944235260186324
07-25374-000,"BRKT-TRANS,FRM,LWR,LH,MT55",308125.0,86386.9,-0.06892620163594824,0.05057637174204619,0.34944235260186324
07-25374-001,"BRKT-TRANS,FRM,LWR,LH,MT55,GLV",308125.0,86386.9,-0.06892620163594824,0.05057637174204619,0.34944235260186324
07-25387-000,ACCUMLATOR BRKT,169115.0,63132.9,-0.27454345695576154,0.024291776982909765,0.5403812601177144
07-25415-000,"BRKT-SUPT,TRANS 1/2K,6.6L,L8T",834514.0,138858.0,0.5724711206076396,0.2873215065965682,0.4830036756557627
07-25465-000,"BRKT-TRANS,FRM,LWR,RH,MT45",288098.0,81148.7,-0.10582936185074225,0.05406971718429775,0.38518994850819155
07-25465-001,"BRKT-TRANS,FRM,LWR,RH,MT45,GLV",288098.0,81148.7,-0.10582936185074225,0.05406971718429775,0.38518994850819155
07-25466-000,"BRKT-TRANS,FRM,LWR,LH,MT45",288098.0,81148.7,-0.10582936185074225,0.05406971718429775,0.38518994850819155
07-25466-001,"BRKT-TRANS,FRM,LWR,LH,MT45,GLV",288098.0,81148.7,-0.10582936185074225,0.05406971718429775,0.38518994850819155
07-25492-010,"BRKT-RAIL,383,FWD,COMBO,FFE",69204.9,55293.1,-0.3881103005205653,-0.028815266450149077,0.646090957339124
07-25522-000,"BRKT-OIL FILL, ALI 4K X12",110304.0,71319.4,-0.29203208863378255,-0.05633037261374808,0.5485780881070808
07-25544-000,BRKT-TRANS FILL TUBE,60016.1,38914.5,-0.4589299672754379,0.02667528930547563,0.722634305004158
07-25546-010,"BRKT, XMSN CLR MTG, REAR",373105.0,225739.0,0.5226100143810789,-0.4325576989751452,0.4437951483239895
07-25546-020,"BRKT, XMSN CLR MTG, FRONT",159433.0,98023.8,-0.14808173074333816,-0.11832183551441676,0.40625109422845307
07-25550-010,"BRKT-JUMPER,383,YUKON-XD",24926.1,19746.3,-0.562110891452119,0.07131772042935218,0.8316956032092654
07-25625-010,"BRKT-TRANS,EATON,NYLON,SHORT",10589.0,9024.51,-0.6154124613418602,0.10070158645054504,0.8896094828857348
07-25626-010,"BRKT-TRANS,EATON,NYLON,LOWER",21346.5,17444.0,-0.5739742654424318,0.07720946746806004,0.844430503578702
07-25632-000,BRKT FUEL FLAT-TEE/WIRING,65560.6,34083.5,-0.47293330155147045,0.04992817259066395,0.7401462079160019
07-25657-000,"BRKT-CABLE CLAMP,GM6.6L,MT",10778.8,7840.63,-0.6198191310949999,0.10542488789309538,0.8948815581653737
07-25687-000,"BRKT, XMSN CLR PLMB CLIPPING",23383.6,13564.0,-0.5872361785091784,0.09386974942046829,0.8606361954281541
07-25748-000,ENG BRKT-OIL FILL/CHK TUBE,48950.7,35217.9,-0.4824137468044612,0.031699341247536775,0.7465991066385309
07-25757-010,"BRKT-TRANS CLR MTG,TS,REAR",686997.0,229095.0,0.7973739704406715,-0.18367489922593486,0.5515257461555704
07-25757-020,"BRKT-TRANS CLR MTG,TS,FRONT",792870.0,262676.0,1.0151714405269572,-0.22485094226806096,0.7731779543056949
07-25791-010,"BRKT-RAIL,383,L,STUD,LONGER",19808.4,14813.2,-0.5854014654144153,0.08607074962401284,0.8573146735943794
07-25828-000,BRKT-TRANS FILL TUBE,43914.8,21880.5,-0.5380426753227402,0.07892718691700928,0.8094658831680223
07-25829-000,"BRKT-MTG,SHIFTER,UTLMSTR",98469.1,77591.5,-0.2777188846344908,-0.09038701381539482,0.5340009075177411
07-25863-000,BRKT-TRANS FILL TUBE,81884.3,58972.8,-0.36334541803316256,-0.03242788422356697,0.621126203809323
07-25878-000,"BRKT-OIL FILL/CHK TUBE,B2,OCT",7881.2,6205.6,-0.6285406739812075,0.10931254256414757,0.9042162878436459
07-25963-010,"BRKT-SUPT,383,RAD,700 RAD",20645.5,17089.7,-0.5759251472135039,0.07799091396896918,0.8464917190374639
09-10022-000,"BKT-MIDSHIP BEARING, NRGD",872982.0,289898.0,1.186961158200233,-0.26299472789670103,0.9490992718722457
09-10201-001,"BRKT-XMBR SUPT,DSBRKT",81452.9,29804.4,-0.476177235607472,0.07968425521158655,0.7490235454704535
09-10202-000,"BRKT-X/M SUPT,DSBRKT",719800.0,241187.0,0.8713617693786506,-0.20293946682703326,0.6278542161847628
09-10261-000,"BRACKET-DRIVESHAFT GUARD,FS65",311719.0,113408.0,0.038263713857903996,-0.0506178941641235,0.2195404372091026
09-10279-005,"BRKT-MIDSHIP SUPT,FRONT",167666.0,58890.5,-0.29211059069800777,0.039441632969854944,0.560610729032794
09-10473-000,"BRKT-SUPT,D/S,FR",414941.0,138989.0,0.2230023099269385,-0.06315756376132611,0.03616899273906948
09-11034-000,"BRKT-SUPT,D/S,FR,3 DEG",401994.0,134735.0,0.19579974332405328,-0.05755368252619978,0.06359733476202697
09-11036-000,"BRKT-MIDSHIP SUPT, 2.0 DEG",430458.0,147782.0,0.26985073366644535,-0.08411992888868228,0.015159109901394881
09-11148-000,"BRKT-XMBR SUPT,DSBRKT-RH",77483.2,28792.6,-0.48338989223681106,0.08027450500502599,0.7561998240139244
09-11148-001,"BRKT-XMBR SUPT,DSBRKT-LH",77483.2,28792.6,-0.48338989223681106,0.08027450500502599,0.7561998240139244
09-11323-001,"BRKT-SUPT,D/S,FR,-6 DEG,151",344451.0,116223.0,0.07642061465583518,-0.03417000856694512,0.18490062673359503
09-11408-010,"BRKT-SUPT,FRONT DRIVELINE",716270.0,194265.0,0.6874883031317763,-0.024954882896385925,0.43456720818443784
09-11452-000,"BRACKET-DRIVESHAFT GUARD,AXLE",346644.0,126430.0,0.117607550226723,-0.07169849685185972,0.13865190261441718
09-11695-000,"BRKT,DRIVELINE SUPT",114883.0,34821.8,-0.42894568530728483,0.08822208868468408,0.7048765125664626
09-11802-002,BRACKET-DRIVESHAFT GUARD,280360.0,103240.0,-0.027100763291639244,-0.03756771178924242,0.2860568145132074
09-11805-000,"BKT-MIDSHIP BEARING, NRGD",872776.0,289826.0,1.1865117010091542,-0.2628889278606201,0.9486378076675116
09-11853-000,BRACKET-DRIVESHAFT GUARD,323429.0,117682.0,0.06451159393581485,-0.05733070004287961,0.19269584695464043
09-11902-000,BRACKET-W4 DRIVELINE SUPPORT,112689.0,34222.1,-0.4330881580635213,0.08870444591633087,0.7090163274783083
09-11903-000,"BRKT-X/M SUPT,DSBRKT",692176.0,232215.0,0.813724447593209,-0.19138556858364553,0.5690705576025848
09-12026-000,"BRKT-GUARD,D-SHAFT",81289.2,37529.7,-0.44652538748701076,0.049759316429605224,0.7141180618175043
09-12061-000,"BRKT-D/L GUARD,LWR FLANGE",262247.0,95209.3,-0.07317516780908041,-0.021710113332372563,0.3340272627132528
09-12069-000,BRKT-D/L GUARD 854,309862.0,113064.0,0.03538830648205177,-0.050840405899102215,0.22236724838399552
09-12069-001,BRKT-D/L GUARD 841,305669.0,111578.0,0.026160898114520804,-0.048607922050534186,0.23179924535064875
09-12094-000,"BRKT-D/L GUARD,LWR FLANGE",262247.0,95209.3,-0.07317516780908041,-0.021710113332372563,0.3340272627132528
10-09781-000,"TUBE-SHOCK BRKT,HDR/SUSP",16510.0,6629.41,-0.6197090338675181,0.11487579982446902,0.896755455392096
10-13159-000,"BRKT-FR SHOCK ABS,UPR,SHORT,CI",124395.0,28814.8,-0.4441742519163156,0.11931894101381389,0.7274839765450964
10-13159-001,"BRKT-FR SHOCK ABS,UPR,20MM",123851.0,28788.2,-0.44473058116890807,0.11896774845903318,0.7279245872433862
10-13536-000,"BRKT-ABS SENSOR,AL,HYD",14204.6,11300.6,-0.6036201235836994,0.09494093223418305,0.8769076928965136
10-13641-000,"BRKT,SHOCK ABS,UPPER,CI,130MM",147207.0,33905.1,-0.40551836487178095,0.11871891328875987,0.6901806699671841
10-13857-000,"BRKT-CAST,SHOCK,M2106 AWD",405514.0,71190.9,-0.04628721760224023,0.19040547833015556,0.40413220682235973
10-13930-000,"BRACKET-SHOCK,UPPER,LH",299232.0,84272.2,-0.08449820838220895,0.05131273247181815,0.36423267115663494
10-13930-001,"BRACKET-SHOCK,UPPER,RH",299232.0,84272.2,-0.08449820838220895,0.05131273247181815,0.36423267115663494
10-14175-000,"SHOCK BRACKET,UPPER,SHORT",571698.0,162151.0,0.44306793293731145,-0.021715105965815135,0.19513296204355035
10-14234-000,"BRKT-SENSOR,BOLT ON,R/T-SERIES",60486.8,20841.3,-0.5282267564691321,0.09675731841595386,0.8035188964939597
10-14297-002,"BRKT SHOCK-UPPER,43N,SFA,LH",411014.0,98702.7,0.06438464541373719,0.08890892770489986,0.25400038455652735
10-14297-003,"BRKT SHOCK-UPPER,43N,SFA,RH",411010.0,98702.8,0.06438169453180084,0.08890520563237021,0.25400017116982876
10-14302-000,"BRKT,SHOCK-UPPER,43N,SBA,LH",278557.0,40622.2,-0.2700559720629705,0.20237966275654856,0.5960722023091052
10-14302-001,"BRKT,SHOCK-UPPER,43N,SBA,RH",271794.0,38332.8,-0.28452493966589176,0.20556633259611515,0.6103549819045508
10-14364-000,BRKT-ABS SENSOR WIRE SUPT,25541.4,12940.9,-0.5878389601591971,0.09807225635715976,0.8620738017780252
10-14418-000,"BRKT-SHOCK,UPPER,43N,TS,LH",337443.0,81091.7,-0.06488953390435696,0.09544912376885105,0.3647264196564004
10-14418-001,"BRKT-SHOCK,UPPER,43N,TS,RH",337441.0,81091.7,-0.06489120214297346,0.09544745553023455,0.3647270961393373
11-09696-000,"BRKT-TRKBAR,TIMKN R170/WHT134C",580565.0,98039.8,0.20325429702497952,0.23289080175897664,0.31503335609429434
11-11249-000,"BRKT-TRKBAR,ROKSQ100/HD/SSHD",1362310.0,93743.0,0.8387546369448973,0.9015276590908288,1.1394232585110045
11-11267-000,"BRKT-TRKBAR,ETNDP,DS+,ROK RT46",701727.0,117034.0,0.37755860248498196,0.26071362355072375,0.35951426240736484
11-12173-000,"BRKT,SENSOR,ROK-R,216/233 HUB",16116.2,5996.22,-0.6224790609098919,0.11698887449966715,0.8999157881277862
11-12173-001,"BRKT,SENSOR,ETN-R,216/233 HUB",14758.1,5719.94,-0.6246772010279759,0.11692137975268939,0.9020474484609243
11-12173-002,"BRKT,SENSOR,ROK-R,ADB,216/233",16118.2,6000.08,-0.6224625086928252,0.11697565875983336,0.899896769124968
11-14077-001,"BRKT-SUPT,LEVELING VALVE",6551.03,4988.2,-0.6343444316027372,0.11289725922517442,0.9106388131406907
11-15990-001,"BRKT-CHMBR SUPT,CAM, ALL BRKS",29774.4,13284.0,-0.5829851556646187,0.10028010592620402,0.8577778188509777
11-15990-002,"BRKT-CHMBR SUPT,CAM, ALL BRKS",29774.4,13284.0,-0.5829851556646187,0.10028010592620402,0.8577778188509777
11-19440-000,"BRKT, HT CONTROL LINKAGE",10422.9,6108.53,-0.6267948902898821,0.1118069209643672,0.903028406295976
11-19441-000,"BRKT,HT CONTROL LINKAGE,ETN461",9186.66,5267.65,-0.6310684556738846,0.11401814304111399,0.9076716926082589
11-19572-000,"BRKT-HGT CONT LINKAGE,23K SNGL",12357.5,6913.89,-0.622075772795138,0.11031517789709405,0.898101457146764
11-23180-000,"BRKT-LVL VLV AXLE MTD,LH",17060.0,11845.8,-0.5991361137536562,0.09522041094967917,0.8725671942396951
11-23180-001,"BRKT-LVL VLV AXLE MTD,RH",17060.0,11845.8,-0.5991361137536562,0.09522041094967917,0.8725671942396951
11-23180-002,"BRKT-LVL VLV AXLE MTD,RH",16083.3,11192.6,-0.6024695065596646,0.09692443509895717,0.876172719405523
11-23464-000,"BRKT-SUPT,TUBE,BRAKE,117,T/T",58352.8,28341.3,-0.5010871198250376,0.06605766056425941,0.7707381984086357
11-23686-000,"BRKT,HT CTRL,A/L,98,0.0DEG",26830.1,14269.3,-0.5816417826861117,0.09402493798915107,0.8551859268569877
11-23687-000,"BRKT,HT CTRL,A/L,89,7.6DEG",25601.7,13641.6,-0.5850867965213632,0.09542068750790036,0.8588412872504178
11-28861-000,BRKT - REMOTE MTD BREATHER TEE,28554.5,14283.5,-0.5801486728188471,0.09540853879217029,0.8540026138548825
11-29558-001,BRACKET-HD CAM SUPPORT,67392.9,27255.4,-0.4977337771927485,0.07778536184894551,0.769726576324395
11-30018-000,"BRKT, HT CONTROL LINKAGE",20032.6,10674.2,-0.6011742451933776,0.10221754850079323,0.8759751353363258
11-30624-000,"BRKT-SUPT,TUBE,BRAKE,117",64385.1,31088.7,-0.4854616167420479,0.06049547328755164,0.7543538490138498
11-30624-001,"BRKT-SUPT,TUBE,BRAKE,GTT",64355.0,31074.7,-0.48554070707475555,0.06052434963790285,0.7544368905311768
11-30993-000,BRKT-U/C BREATHER FILTER,73246.0,30339.0,-0.48096137690249785,0.07077732900490082,0.7518924632668234
11-30996-000,BRKT - REMOTE MTD BREATHER TEE,23563.9,12310.2,-0.591920380627156,0.09885473496100003,0.8662290309733758
11-31118-000,"BRKT-ADAPTER,HYD DISC BRK,FCA",702981.0,116794.0,0.3776791593855916,0.26268503787519865,0.3614109652142573
12-09768-000,BRKT-MOUNTING,8684.67,7200.06,-0.6240358931536578,0.106148141417793,0.8991571074652095
12-09768-002,BRKT-MOUNTING,8395.59,7059.55,-0.6248188203145929,0.10644881415947179,0.8999849777173053
12-10474-000,"BRKT-MTG,REAR BRAKE VLV",24850.5,12967.3,-0.5883134560309528,0.09739416616877894,0.8624004302469044
12-10474-001,"BRKT-MTG,REAR BRAKE VLV",27211.4,14079.4,-0.5820559784621936,0.09507523314970258,0.8558030822518682
12-11329-000,"BRKT-MTG,RELAY VALVE,BP-R1",40483.5,20199.3,-0.5473874170322176,0.08254770146170794,0.819336369786913
12-12035-020,BRACKET,117498.0,80645.3,-0.25007120256103194,-0.08628995007943469,0.5062751895052693
12-12035-040,BRACKET,117065.0,80420.7,-0.2512984232577534,-0.08578507670365552,0.5074939119939845
