PART_NO,ITEM_DESC,DEPT_CNTL,MSTR_NO,VOLUME,SURF_A,x_cog,y_cog,z_cog,PC1,PC2,Distance
04-36898-000,"BRKT-BACK,UREA TANK,S2RV",W,23U08,482622.0,133860.0,-62855.3,-14695.7,-221040.0,0.10861940690273669,-1.264732730309633,0.46972326583352675
04-36960-000,"BRKT-DEF TANK MNT,SPLAY",R,23U08,500751.0,108967.0,34672.6,-43523.2,-20607.7,0.3090105952597909,-0.6196683326718976,0.3368945648351004
04-36961-000,"BRKT-DEF TANK MNT,AFT OF SPLAY",R,23U08,520429.0,113868.0,-34224.4,-38334.0,-19959.4,0.3430978896422312,-0.6508396486628032,0.3514843224454096
04-36988-000,"BRKT-CAT GUARD,BRACE",W,49M01,30855.8,16068.1,2374.9,-95359.9,-19463.4,-0.517346676846,0.18076704191774606,1.1232397368418787
04-37051-000,BRKT RH IB MUFFL 5 DEG ENG,R,23602,94920.0,35573.8,56286.6,-65351.9,33537.2,-0.250060492949368,-0.24781137992007152,0.6194210698503017
04-37064-000,"BRKT-SUPT,DEF,RMT FILL,X15",W,23U08,23626.4,17935.4,-101981.0,-44256.5,1.52466e-12,-0.7593872126553672,-0.9002358059607096,0.7914067580214308
04-37079-000,"BRKT-STDF,RAD,REMOTE DEG",W,23U08,17547.3,13446.5,4886.42,12700.0,23972.4,-0.7847535288033193,-0.8591927864225304,0.8126861646906361
04-37130-000,"BRKT-MTG,UREA TK,RH,TIF",W,23U08,343373.0,99916.5,14888.7,10777.6,778.791,-0.19563264940699387,-0.9066970942525311,0.24491841192400826
04-37246-000,"BRKT-SUPT,DEF FILL HOSE",W,23Y04,448266.0,325853.0,1692520.0,21222.8,321332.0,0.8087799101394909,1.015611494852485,1.979341734705417
04-37260-000,"BRKT-MTG,TANK,DEF,X15",W,23U08,411183.0,139617.0,-35525.7,-554665.0,-331402.0,0.07318428299514956,-1.0525229410949304,0.2546014684337499
04-37288-000,"BRKT-EXH MTG,B-PLR,DC,LWR,RH",R,23703,334201.0,76427.0,1813740.0,1126370.0,412774.0,-0.057425721627682835,-0.25142243635029066,0.5571925124071576
04-37289-000,"BRKT-PIPE MTG,B-PLR,DC,LWR",R,23703,54319.8,19491.1,1774190.0,1198170.0,1778000.0,-0.9084813420524233,1.771297813690966,2.738023574048513
04-37348-000,"BRKT-MTG,DEF TANK,X10",W,23U08,384728.0,111564.0,1179310.0,-502886.0,74670.0,-0.17337662336244328,0.018130911947936586,0.8443370773971108
04-37604-000,"BRKT-EXH,HZ,TLP,B6.7-OCT",R,23703,97404.7,47295.7,3650000.0,326004.0,-181958.0,-0.22214577169968613,0.13476120839159178,0.9693871989564047
04-37624-000,"BRKT-SUPT,EXH PIPE",W,23602,328040.0,113054.0,-46449.4,-72495.5,100910.0,-0.1381166803160818,-0.4766162852234702,0.3647094819100085
04-37647-001,"BRKT-ATS,TM13,AFT",R,23504,1029150.0,148326.0,2129310.0,469217.0,-14112.1,1.0356087370124252,0.4001533523836319,1.5701670562522585
04-37655-000,"BRKT-MTG,HCU,XC",W,8PP01,730982.0,470841.0,-74578.2,150487.0,-120697.0,1.7755229285141836,-0.21425303810310511,1.845774596022946
04-37778-000,"BRKT-DEF TANK,19.6GAL,REAR",W,23U08,1086160.0,464192.0,2104390.0,-667595.0,-118554.0,1.7440781863420705,0.1593615820850124,1.9689764342547953
04-37780-000,"BRKT-DEF TANK,19.6GAL,TOP",W,23U08,390071.0,171140.0,1966040.0,-591200.0,430922.0,-0.06384555698404694,0.930429210864629,1.735096811948213
05-16828-000,"BRKT-RECIRC,LWR",R,27806,51181.9,65902.7,127460.0,50.0,159038.0,-0.10716501947975465,0.3602081707375633,1.1701463190840722
05-19181-000,"BRKT,HTR,PIPE,SUPT,RHD",N,17002,7155.05,6048.0,70.5014,-48572.5,11256.0,-0.6299953401095103,0.08337729624922638,1.1021586884081243
05-19182-001,"M2,BRKT,STRUT ROD,LH IB",R,26909,100871.0,45734.1,-22055.9,-9598.85,82630.4,-0.13474293780072533,0.12116231501183623,0.9373801032889866
05-20114-010,"BRKT-STRUT ROD,LOWER",R,26904,54419.7,26095.1,-137016.0,21291.2,-21764.8,-0.1421319880644088,0.19406855720137725,1.0104872986045004
05-20114-020,"BRKT-STRUT ROD,UPPER",R,26904,101427.0,46761.8,109149.0,62446.7,-54.2923,-0.03204249496746003,0.2946711414123462,1.098545392156332
05-20883-000,BRACKET-RAD SURGE TANK LOWER,1,26705,43445.0,21158.6,2289.02,-19620.4,-13148.9,-0.8249398403770791,-0.4362870020934541,0.9262809831225862
05-20883-001,BRACKET-RAD SURGE TANK LOWER,1,26705,45021.8,21869.7,2555.72,-22641.0,-13437.0,-0.8211379034897403,-0.43467002301815266,0.9234323700236765
05-20989-020,"BRKT ASSY-MTG,STRAP,HOOD,RH",N,26901,15599.1,11539.7,157667.0,-398959.0,787107.0,-0.8444084272480942,1.6406060519392216,2.593358645235893
05-22101-000,"BRKT,PIPE TUBE 4X2,EM2,INBD",R,4BF02,94591.7,46365.1,68150.3,-333175.0,-100896.0,-0.03451436867423772,0.38403627519123434,1.1879185528780696
05-22619-000,BRACKET-M2 UPR RAD PIPE SUPT,R,27005,17387.8,9173.82,537750.0,130978.0,552671.0,-0.43632271258869276,1.1266770698216955,1.9836346692148177
05-22628-000,"BRKT-MTG,SUPT,SHIELD,RECIRC",W,27806,12738.3,10953.1,-1336140.0,124619.0,858414.0,-0.8895084744871661,0.4749678408852354,1.571487162215176
05-24068-000,"BRKT STRUT ROD,MD,805,LH",R,26904,118362.0,43202.5,539825.0,-433452.0,124952.0,-0.1002708859408234,0.9930571367697645,1.7998308036955593
05-24707-000,"M2,BRKT,RH,STRUTROD,240/260RL",R,26904,129120.0,46489.0,397034.0,434235.0,120744.0,-0.025105524309411095,0.3400387282505677,1.143521581335877
05-25183-000,"BRKT-BAFFLE,M2 SIDE",R,27806,22097.8,29003.9,13550.2,156588.0,700.482,-0.20870015571124956,-0.028813804289224053,0.8083341504373915
05-25385-000,"BRKT-MTG,BRACE ROD,B2",W,26904,42069.5,16346.9,511731.0,-438175.0,115766.0,-0.5995347056187078,0.6942438323610425,1.6220335018653578
05-25659-000,"BRKT-CLPG,RECIRC BAFFLE,B2",W,27804,6669.83,5367.52,83901.6,-367204.0,-76828.9,-0.5776600124577441,0.302489636304734,1.2589638828768184
05-25839-000,"BRKT,CLUTCH,ANTI-ROTATION",W,27314,9992.38,7840.34,-1853940.0,-107087.0,330493.0,-0.711707877274115,-0.1893896132075579,0.9590822455283774
05-26249-000,"BRKT-SHUNT PIPE, DD60",R,26705,25498.1,14291.7,552843.0,-219521.0,409434.0,-0.4111813854252027,1.0539550008888414,1.9070706737039766
05-26895-000,"BRKT STRUT ROD,MD,805,LH",R,26904,109250.0,40337.7,541120.0,-433057.0,127615.0,-0.11899401354514438,0.9978696572640882,1.8060375490600535
05-27426-000,"BRKT-MTG,TUBE,RAD,LWR,ISC_L",W,27005,83610.1,38229.8,-1805750.0,775.308,-302866.0,-0.3617744683997336,-1.3081947791233923,0.6373460751003598
05-27686-000,BRKT-SHUNT ISX,R,27H05,47680.4,31378.0,542414.0,401960.0,500403.0,-0.25834638500233287,1.030265304335857,1.8545275909880625
05-27696-000,BRKT-SHUNT WST 41G,1,27H05,9706.1,6877.73,1031000.0,274408.0,676487.0,-1.0370309740502064,1.091472965160906,2.1717388446679053
05-28496-010,"BRKT-MTG,MANIFOLD,HTR,DD13",N,17008,336382.0,148166.0,-92381.9,-62098.8,-605.258,0.13121518764471043,-0.12134847191598842,0.6890833745515029
05-28574-000,"BRKT-RAD SUPT,UPR,ISB,LH",R,26908,297971.0,132159.0,446256.0,-324264.0,482049.0,0.2723919277617403,1.4215073211872025,2.2374645178033523
05-28575-000,"BRKT-RAD SUPT,UPR,ISB,RH",R,26908,272943.0,121571.0,458584.0,328972.0,538539.0,0.23568891732157418,1.0705023463563161,1.8845538377274162
05-28576-000,"BRKT-RAD SUPT,UPR,ISC,LH",R,26908,381684.0,167964.0,458812.0,-314048.0,500850.0,0.4669981742864115,1.442840713404642,2.2880953182664903
05-28576-001,"BRKT-RAD SUPT,UPR,ISC,LH,ISO",R,26908,371938.0,164327.0,460416.0,-314238.0,500617.0,0.4457653334384899,1.4438456571025047,2.285085301456961
05-28577-000,"BRKT-RAD SUPT,UPR,ISC,RH",R,26908,166260.0,75317.9,388908.0,417045.0,467339.0,0.006077739775552011,0.8815154568453564,1.6839755159301986
05-28577-001,"BRKT-RAD SUPT,UPR,ISC,RH,ISO",R,26908,160890.0,73507.1,395017.0,415937.0,465422.0,-0.00441962490415279,0.8821151438776097,1.6847316429752413
05-28615-000,"BRKT-BAFFLE,M2 SIDE LH",R,27806,27464.4,30579.5,18607.6,-433218.0,278206.0,-0.3198856962116839,0.7945839672819264,1.6339437135052413
05-28615-001,"BRKT-BAFFLE,M2 SIDE RH",R,27806,27464.4,30579.5,18607.6,-433218.0,278206.0,-0.3198856962116839,0.7945839672819264,1.6339437135052413
05-28685-000,"BRKT-SHUNT LINE,ISB,B2",W,26909,18332.4,14259.1,-0.82445,-12645.0,89933.2,-0.6610708444190325,-0.13315708026320894,0.9590599624941122
05-28759-000,"BRKT-ROD,SUPPORT,MC-10",W,26904,43160.0,16614.8,309555.0,-446778.0,604937.0,-0.7484946129932116,1.3618985350912318,2.2986284419691363
05-28769-010,"BRKT MTG,MANIFOLD,DD13",N,17008,347861.0,153061.0,-163100.0,-65712.6,-233.013,0.1582168954291925,-0.14737805364580284,0.6681883354260751
05-28770-010,"BRKT-MANIFOLD,HTR,DD15",N,17008,352136.0,155063.0,159966.0,65953.5,-671.353,0.17724577520029397,-0.10830323705886914,0.7103407265442907
05-28801-000,"BRKT-RAD SUPT,UPR,LH,ISL/G",R,26908,508143.0,222209.0,487563.0,-388954.0,511616.0,0.7614499615886094,1.5135026146817785,2.4298380016349466
05-28801-001,"BRKT-RAD SUPT,UPR,LH,ISO",R,26908,502839.0,220382.0,490562.0,-387218.0,511161.0,0.7506706504420586,1.5131453858381534,2.426255946671173
05-28802-000,"BRKT-RAD SUPT,UPR,RH,ISL/G",R,26908,277947.0,123307.0,440132.0,483299.0,475833.0,0.2748401746344922,0.8628647788335642,1.6837063324521808
05-28802-001,"BRKT-RAD SUPT,UPR,LH,ISO",R,26908,272612.0,121489.0,444781.0,481925.0,474508.0,0.2641462623001496,0.8639583727463688,1.6832413066745437
05-28831-000,"BRKT-BAFFLE,M2112 SIDE LH",R,27806,18552.4,21946.4,50953.3,-550801.0,335261.0,-0.383683381278712,0.9748209657365898,1.8237609970656288
05-28831-001,"BRKT-BAFFLE,M2112 SIDE RH",R,27806,18552.5,21946.4,50953.1,-550801.0,335259.0,-0.3836826861421016,0.9748178446650313,1.8237577996066152
05-28841-000,"BRKT-SUPT,RAD HOSE,ISB,B2",W,37003,7786.54,6246.96,21962.4,-0.468287,27259.2,-0.6631236214546845,-0.15829323574019769,0.9431919750864184
05-28853-010,"BRKT-RAD MTG,M2-106V,RH",R,26904,96438.7,35297.6,-54032.2,-73973.1,3175.0,-0.08774933823157666,0.327666994155406,1.1357147648615749
05-28885-000,"BRKT-MTG,SURGE TANK,MC",W,26705,58612.6,39216.2,103253.0,289049.0,757660.0,-0.7093891461061169,0.773531970764888,1.7389920010263182
05-28886-000,"BRKT-MTG,SURGE TANK,MC",W,26705,82407.8,54397.6,133965.0,-147340.0,745603.0,-0.6571034086865833,1.0618674105026953,1.98540444496398
05-29095-000,BRKT-VENT HOSE,R,27H05,71206.9,44964.3,-10227.1,-0.200028,105803.0,-0.09252590627264069,0.48081466360580755,1.2886147294387378
05-29118-000,"BRKT,STRP,TOP,TANK,SURGE",W,26705,52115.5,37360.0,-12700.6,-12715.9,-7855.85,-0.5047255267762357,-0.23024133726000587,0.7803255676717288
05-29119-000,"BRKT,STRP,BTM,TANK,SURGE",W,26705,19578.5,14302.8,-12700.6,61378.5,90430.7,-0.6418023390045243,-0.12867214541625413,0.9485328133647382
05-29559-000,"BRKT-ROD,BRACE,R-RAD",W,26904,108773.0,32073.0,-2157090.0,415131.0,146478.0,-0.4449267457249938,-0.9104391134369616,0.48311692730404726
05-29560-000,"BRKT-SHIELD,RECIRC,LEFT",W,27806,442850.0,284484.0,117823.0,-416304.0,390593.0,0.5783808648978572,0.6813762134852037,1.5832281381040785
05-29562-000,"BRKT-SHIELD,RECIRC,RIGHT",W,27806,347034.0,226270.0,117743.0,406670.0,377008.0,0.34058131649039536,0.10930290066896366,0.9644148983211612
05-29564-000,"BRKT-SHIELD,RECIRC,AIR,TOP",W,27806,55576.9,41446.3,124462.0,0.424899,641163.0,-0.6831904140711192,0.8111118804947495,1.762414479442138
05-29602-000,"BRKT-FAN,BOX,GEAR",W,27314,71426.9,33581.2,-2916100.0,-624218.0,85351.0,-0.5233913886464939,-0.6399306320632024,0.5728391397970771
05-29710-000,"BRKT-LOWER ELBOW, M915A5",G,27005,95205.1,102272.0,213000.0,15149.1,122970.0,-0.5422037860874578,-0.11151414167697896,0.8944460634509526
05-29739-000,"BRKT-RAD SUPT,CMBR,FLH,ADR11",R,26909,827304.0,155808.0,-8050.11,26752.3,-81012.1,0.9100343345349461,-0.18080252699109983,1.0807090578987248
05-29821-000,"BRKT-SRG TK,RRAD,CENTER",W,26705,531063.0,347905.0,-1497780.0,32179.5,887616.0,0.75620365587833,0.46785327544638283,1.4651555267688214
05-29827-000,"BRKT-ROD,SUPPORT,RRAD",W,26904,104381.0,31554.5,-58319.4,28226.6,57775.7,-0.4467831848647199,0.05809776682391779,0.9817469299847974
05-29855-000,"BRKT-SURGE TANK,VERT,LWR,LH",W,26705,130417.0,80459.9,-21738.7,-11814.6,176155.0,-0.3388652111274977,0.0394306326320679,0.9174240137190359
05-29856-000,"BRKT-SURGE TANK,VERT,LWR,RH",W,26705,149337.0,91603.8,-61092.1,-10534.3,164732.0,-0.27885660664269074,0.004077249982135708,0.8620994804852641
05-29857-000,"BRKT-SURGE TANK,VERT,UPR,LH",W,26705,331868.0,155837.0,-40814.0,-16454.6,230518.0,0.08501094805187033,0.10533908838875185,0.9096019754416514
05-29857-001,"BRKT-SURGE TANK,VERT,UPR,RH",W,26705,331870.0,155837.0,40814.2,-16454.8,230518.0,0.08501271477662999,0.13802790201920292,0.9422242915243064
05-29857-002,"BRKT-SURGE TANK,VERT,UPR,LH",W,26705,663521.0,311768.0,-40826.6,-16450.7,230554.0,0.9284109346082413,0.08351877534010889,1.2645953775682286
05-29930-000,"BRKT-RAD SUPT,ISX11.9,BIAS/FAN",R,26909,504211.0,97431.5,478983.0,43974.2,558816.0,0.23836878832496258,0.9900170496335078,1.8049042667542003
05-30048-001,"BRKT-MTG,HYDRANT CLR,ALLISON3K",R,27005,140615.0,66436.4,1751810.0,405.302,285292.0,-0.05126790527807464,1.2873516662000097,2.091120442834743
05-30048-002,"BRKT-MTG,HYDRANT COOLER,DD13",R,27005,116878.0,56329.0,2380.0,50789.3,70463.1,-0.038657345146574894,0.22785666777752392,1.032222937274055
05-30048-003,"BRKT-MTG,HYDRANT CLR,ALLISON4K",R,27005,115812.0,55704.1,1757230.0,723.256,299139.0,-0.11514592589609882,1.3119151312344701,2.1189603004537707
05-30274-000,BRACKET-HEATER SUPPORT,N,17008,12731.7,8289.71,668284.0,388777.0,387391.0,-0.7380779552431963,0.487108335214365,1.4988030710999014
05-30684-000,"BRKT-ROD,SUPPORT,RAD,RH",W,26904,57920.9,21701.3,477941.0,438112.0,188109.0,-0.5356188059524438,0.19497041514470395,1.1445453864177637
05-30922-010,"BRKT-RAD PLMB,UPPER,108SD",R,27005,149082.0,53413.3,544574.0,-209367.0,448484.0,-0.1555237050113353,1.1945117019291334,2.005083044661802
05-30928-000,"BRKT-RAD SUPT,1400,LH,ISO",R,26909,886428.0,107829.0,-57642.5,164.74,-107665.0,0.7870201073378612,-0.22257395343994313,0.9567508770929506
05-30928-001,"BRKT-RAD SUPT,1400,RH,ISO",R,26909,886439.0,107829.0,-57641.5,-164.638,-107666.0,0.7870091412900467,-0.22235196882343583,0.9568766888928243
05-30974-000,"BRKT-RAD,BTM CHNL,SPLAY,LH,ISO",R,26909,928820.0,109072.0,-58336.2,-623.36,-103391.0,0.8244264756949322,-0.21753220781302096,0.9897380176637294
05-30974-001,"BRKT-RAD,BTM CHNL,SPLAY,RH,ISO",R,26909,928807.0,109072.0,-58335.0,624.244,-103390.0,0.8244919786523887,-0.21837637205036664,0.9892923299966999
05-31044-000,"BRACKET-RECIRC,M2 280CH,TOP",R,27801,154207.0,311002.0,86439.1,5.32943,595294.0,0.8319465814164781,1.352489129358065,2.3006400839315893
05-31047-000,"BRKT-RAD,LWR",R,27003,8964.23,7700.48,213875.0,273273.0,-182824.0,-0.14980033621408356,0.05972908841323025,0.8798030475192093
05-31069-000,"BRKT-BAFFLE,LOWER,W1500",R,27806,83558.9,86915.0,91912.6,-98.7627,42701.5,0.03229628385498045,0.16693719055740946,0.9693009176785465
05-31168-000,"BRKT-HTR RTN,SUPPORT,HDEP",N,17008,13818.1,7431.74,-0.0343934,-45169.7,11822.2,-0.6515117626115573,-0.05633885084215458,1.007703005603197
05-31292-000,"BRACKET,RECIRC,LH,5700,M1400",R,27806,36195.6,39997.4,67137.8,-551250.0,402208.0,-0.32337362483155446,1.081538156485657,1.9159929754230285
05-31292-001,"BRACKET,RECIRC,RH,5700,M1400",R,27806,36192.7,39995.0,67133.2,551347.0,402117.0,-0.2559333478682186,0.3331406078088813,1.1699471705457958
05-31420-000,"BRKT-MTG,STAY ROD,SRAD",W,26904,111741.0,39475.2,37180.8,5507.27,-84560.8,-0.3692441059710866,-0.10513256738666966,0.8014200729438632
05-31500-000,"BRKT,STRUT MNT,ISX,2013",R,26904,34983.7,16976.3,42000.0,20939.5,8316.25,-0.20075130311967498,0.312956178287134,1.1381044702120593
05-31636-010,"BRKT-SUPT,LWR CLNT TUBE",R,27005,62034.9,39017.5,438944.0,209377.0,-67226.5,-0.09481800941710042,0.08909161404615848,0.89957679863871
05-31763-000,"BRKT-SUPT,AC AND HEATER,AUX",N,70208,19225.6,15020.7,-7150.03,8607.34,-72382.7,-0.5556340893399102,-0.07646701631740181,0.9301216550111747
05-31771-000,"BRKT-SUPT,AC LINES,FRONTWALL",N,70207,18432.0,14438.2,-24557.4,33687.2,57292.8,-0.603600546119671,0.06697683583976272,1.0733314241849978
05-31913-010,"BRKT-SHUNT LINE ISX 14.9L,NGC",R,27H05,29294.2,19955.4,-604099.0,388027.0,373242.0,-0.2771491465406405,0.38886129647386686,1.2291588770633786
05-32331-010,"BRKT-SHUNTLINE MTG,M2,ISL",R,27H05,6836.2,5759.49,34618.1,58599.9,-8612.04,-0.2505116170392869,0.2900243149164896,1.126806376781881
05-32483-000,"BRKT-TUBE,TOP,3/4",N,17008,7080.2,5410.83,0.167254,-20724.3,11327.5,-0.6627625381076402,-0.07330204587858953,1.0029028909641386
05-32718-000,"BRKT-MTG,SHIELD,RECIR,SRAD",W,27804,109526.0,89746.0,-8801.59,-11074.7,112158.0,-0.21932080772290888,0.3017920878883582,1.131047216442503
05-32731-000,"BRKT-SURGE TANK,VERT,UPR,LH",W,26705,326219.0,153061.0,-42436.6,-16176.2,225081.0,0.07188935544126278,0.0966234029212225,0.9001397606631191
05-32746-001,"BRKT-RAD SUPT,BTM,RH",1,26909,709620.0,92988.5,-62781.5,129.744,-46545.6,-0.0247851690362807,-0.6154156786394155,0.19368791677317657
05-32774-000,"BRKT-SUPT,SHUTOFF VLV,MDEG",N,17008,64669.9,24760.0,3982690.0,105997.0,50894.1,-0.5492553178234759,1.4923429117417715,2.365678480112429
05-32793-000,"BRKT-RAD SUPPORT,UPPER",R,26909,658805.0,290813.0,374157.0,23.0534,576214.0,1.0693518332846212,0.9870558747585751,2.0713890254420972
05-32976-000,HI HP X-FLOW RIGHT BAFFLE BRKT,R,27806,33058.8,37313.0,54757.4,620572.0,595651.0,-0.32359964971710403,0.5753770707961476,1.421369595232194
05-32977-000,HI HP X-FLOW LEFT BAFFLE BRKT,R,27806,34446.9,38583.2,62195.2,619330.0,683453.0,-0.3448421376787814,0.7124038628524627,1.5594673661195757
05-33068-000,"BRKT-SEAL,TOP,RRAD,1335",W,27806,209154.0,175248.0,-5457.79,2807.49,42074.4,0.11915505477740913,-0.1662915886422082,0.6428452234105309
05-33173-000,"BRKT-RAD,SUPT,LWR,ISX,NGC,LH",R,26909,840568.0,150695.0,-813760.0,-163059.0,-296621.0,0.9564785493203075,-0.7022730859748137,0.9359020441619551
05-33174-000,"BRKT-RAD,SUPT,LWR,ISX,NGC,RH",R,26909,560028.0,100907.0,-814303.0,147726.0,-296872.0,0.5654665735883483,-0.900070026611431,0.5483042848997925
05-33199-000,BRKT-SWCHBCK COOLANT LN,W,23V01,90751.4,44234.4,19954.9,73834.7,-54840.1,-0.34150417264126265,0.025165030163216282,0.9054202905967628
05-33243-010,"BRKT-SHUNT,114SD,ISX12G",R,27H05,116925.0,57291.4,37716.6,-22885.3,41862.0,0.008117059275348663,0.41596631114588345,1.2184395959811294
05-33248-000,"BRKT-SPRT,SRG TANK,RH",R,26705,7628.41,6480.34,21464.4,-1881.63,10866.4,-0.31867320478270883,0.08935609539590729,0.9559741553026095
05-33353-000,BRKT-LOWER BAFFLE SUPPORT,R,27806,41537.1,29867.2,-1122950.0,3.40492,-285496.0,-0.111480195280597,-0.813079097725992,0.13784072967974648
05-33388-000,"BRKT-RAD,MTG,LWR,M80,MDEG",R,26909,1146580.0,171728.0,224867.0,-0.692322,-174659.0,1.25338051105366,-0.2248103686506785,1.3565211562440629
05-33389-000,"BRKT-RAD,MTG,UPR,M80,MDEG",R,26909,77137.2,21653.7,539911.0,77103.2,608420.0,-0.3990846923738742,1.0881313818662304,1.9376636726301408
05-33389-001,"BRKT-RAD,MTG,UPR,M80,MDEG",R,26909,77136.7,21653.6,539911.0,-77103.3,608420.0,-0.40851515233379915,1.1927808950686731,2.0418794721829734
05-33616-000,"BRKT-FAN DRIVE,MECH,X15",W,27314,3767160.0,583587.0,174784.0,-169002.0,110859.0,4.507886642051709,0.15321058342187827,4.582675217979359
05-33664-000,"BRKT-FAN CAGE,RWD LWR,1234SI",W,27314,192503.0,103571.0,-1595180.0,-851495.0,-301531.0,-0.06224906248957779,-0.5529683186146482,0.26450955806304044
05-33667-000,"BRKT-FAN CAGE,FWD LWR,SRAD",W,27314,157452.0,85599.5,1628300.0,-853307.0,-301752.0,-0.15693291425713662,0.7411956670286495,1.5543340877560234
05-33692-000,"BRKT-SUPT,OIL CLR,HRNS,B2,DD5",W,38303,26685.0,19516.1,838373.0,-207432.0,-168012.0,-0.5904516778895302,-0.15606916826158546,0.8930904964365537
05-33791-000,"HI HP LOWER BAFFLE BRKT,280CAB",R,27804,197770.0,214077.0,41481.0,-5.0079,-254670.0,0.7655910170484822,0.028039841396750982,1.1120325890903142
05-33819-000,"BRKT-RECIRC,P4,LOWER,LH",R,27806,85588.8,54844.1,-1152740.0,-454256.0,-277921.0,-0.013802640677892056,-0.5083837948388894,0.2966337363099362
05-33819-001,"BRKT-RECIRC,P4,LOWER,RH",R,27806,85588.8,54844.1,-1152740.0,454256.0,-277921.0,0.04175263230503872,-1.124929243583983,0.32297358015027466
05-33820-000,"BRKT-RECIRC,P4,LOWER,CENTER",R,27806,40717.2,26232.8,-1147870.0,171706.0,-305319.0,-0.10897697555096492,-0.9694404649625301,0.21476654547744134
05-33874-000,"BRKT-FAN RING,LWR,RH,ISL",W,27207,490741.0,170494.0,3312850.0,204304.0,-28610.1,0.4450248522346969,1.2625057684111498,2.1069481793803706
05-33875-000,"BRKT-FAN RING,LWR,LH,ISL",W,27207,160772.0,56756.2,-75138.2,28501.7,82822.4,-0.28615518912197846,0.21362020532729936,1.0628196216025583
05-33995-000,"BRKT-COOLER,HYDRANT,M2,DD8",R,27005,153436.0,77238.5,237073.0,287830.0,-258728.0,0.183701008275943,-0.3415468112474917,0.4870533909535451
05-34003-000,"BRKT-SUPT,COOLER,HYDRANT,M2,DD",R,27005,57673.4,29878.2,528284.0,160904.0,-121591.0,-0.11835629532143452,0.07590883336441454,0.8900269878439824
05-34004-000,"BRKT-MTG,GB,UPPER,1234SI SRAD",W,27314,171930.0,85688.6,1914870.0,-558001.0,171191.0,-0.27218934064765865,1.3731821486920102,2.195857781252353
05-34004-001,"BRKT-MTG,GB,LOWER,1234SI SRAD",W,27314,147756.0,74146.2,1916170.0,-557085.0,162158.0,-0.33148626820670807,1.360968127472852,2.192639825604471
05-34074-001,"MTG BRKT-LWR,VRT SUPT,GRBX",W,27314,189168.0,80447.9,3221590.0,-840506.0,-246499.0,-0.16658570796675853,1.453539613747786,2.264083200954075
05-34122-000,"BRKT-SUPT,BTM REC SHLD,FRT",W,27806,80855.5,73476.8,69332.5,-21217.2,95161.9,-0.3780186588943034,-0.028544803444453502,0.8728960597345398
05-34163-010,"BRKT-LWR CLNT MBE900,EURO5,M2",R,27005,100615.0,70040.0,701526.0,-222582.0,-4603.18,0.0052320608326268106,0.5791889030405739,1.381687015557978
05-34174-010,"BRKT-LWR COOLANT TUBE,924,E5",R,27005,43481.5,31562.0,-11988.9,30251.7,57659.8,-0.1866442854653478,0.2208688167292737,1.0450622229900162
05-34190-000,"BRKT-RAD MTG,M2 106,MB900 EV",R,26909,125467.0,44412.7,1028400.0,429622.0,489325.0,-0.21789564451986387,0.8604786274155307,1.68060468771776
05-34216-000,"BRKT-SHUNT,DD5,DD8,EGR",R,27H05,11663.8,9802.49,-31840.4,16330.9,16776.0,-0.24206970216797274,0.33022718182078853,1.1638492781824117
05-34293-000,"BRKT-HYDRANT CLR,CMBR NO MCHND",R,27005,147039.0,74374.4,236322.0,288320.0,-259725.0,0.16829964092077196,-0.34328067986939587,0.4806286287918599
05-34377-000,"BRKT-RAD,SUPT,LWR,K105,HWY,LH",R,26909,434666.0,74298.4,-808428.0,-179440.0,-314823.0,0.3516139432339945,-0.6965708994241995,0.3424179755972879
05-34377-001,"BRKT-RAD,SUPT,LWR,K105,HWY,RH",R,26909,434667.0,74298.8,-808429.0,179439.0,-314823.0,0.3735615847872215,-0.940118187856346,0.3739272062079155
05-34386-000,"BRKT-RAD,LWR,MTG,K105,MID,LH",R,26909,663749.0,106736.0,-808154.0,-177127.0,-270677.0,0.6427052379524204,-0.6417088339848029,0.6373385747341668
05-34386-001,"BRKT-RAD,LWR,MTG,K105,MID,RH",R,26909,321245.0,53726.0,-809690.0,177138.0,-271469.0,0.1926610071193727,-0.8676568863285614,0.17905646042458484
05-34525-000,"BRKT-RAD,MTG,FRAME,M2,HHP",R,26909,129123.0,38155.8,97525.5,-444292.0,99591.5,-0.1717546406169299,0.48915640212511075,1.3065428879768366
05-34802-010,"BRKT,C-CLAMP,W/STUDS,43Q",R,27005,11309.7,8368.84,12500.0,0.00565206,16834.5,-0.2875662424222864,0.1918010893206148,1.0424056553405205
05-34803-000,"BRKT,C-CLAMP,43Q",R,27005,11209.5,8280.65,12500.0,-2.49143e-11,17225.3,-0.2880928887890168,0.19240354923263314,1.0431386629425754
05-34804-000,"BRKT,BRIDGE_ENG/C-CLAMP",R,27005,26763.9,18851.2,554863.0,275588.0,8576.73,-0.2169930824533117,0.20822599891552146,1.0393588623161572
05-34819-000,"BRKT-CLAMP,LWR,K105,SBA,W4",R,27005,21373.4,17532.0,-842341.0,-321881.0,-240740.0,-0.1861452845491626,-0.3241541149009128,0.5231113047503816
05-34865-010,"BRKT-LWR,RH,M2,926,EURO-5",R,27005,48550.1,32811.1,455290.0,482627.0,-67709.0,-0.11175935829220354,-0.08965010421073813,0.7258736961493338
